chrom	pos	n_donors	max_indel_reads	max_indel_fraction	blacklisted
chr10	31056190	0	0	0.0	0
chr10	31177819	0	0	0.0	0
chr10	31297509	0	0	0.0	0
chr10	31466956	0	0	0.0	0
chr10	31516420	0	0	0.0	0
chr10	31825487	0	0	0.0	0
chr10	31913166	0	0	0.0	0
chr10	32068988	0	0	0.0	0
chr10	32150705	0	0	0.0	0
chr10	32490723	0	0	0.0	0
chr10	32514450	0	0	0.0	0
chr10	32548191	0	0	0.0	0
chr10	33155103	0	0	0.0	0
chr10	33180797	0	0	0.0	0
chr10	33184277	0	0	0.0	0
chr10	33202177	0	0	0.0	0
chr10	33398831	0	0	0.0	0
chr10	33482820	0	0	0.0	0
chr10	33500074	0	0	0.0	0
chr10	33525135	0	0	0.0	0
chr10	33661974	0	0	0.0	0
chr10	33966962	0	0	0.0	0
chr10	34072545	0	0	0.0	0
chr10	34079729	0	0	0.0	0
chr10	34081636	0	0	0.0	0
chr10	34093424	0	0	0.0	0
chr10	34152271	0	0	0.0	0
chr10	34213551	0	0	0.0	0
chr10	34625257	0	0	0.0	0
chr10	35117366	0	0	0.0	0
chr10	35288509	0	0	0.0	0
chr10	35451500	0	0	0.0	0
chr10	35511414	0	0	0.0	0
chr10	35517148	0	0	0.0	0
chr10	35517535	0	0	0.0	0
chr10	35542601	0	0	0.0	0
chr10	35575177	0	0	0.0	0
chr10	35621848	0	0	0.0	0
chr10	35642247	0	0	0.0	0
chr10	35785105	0	0	0.0	0
chr10	35903551	0	0	0.0	0
chr10	35987479	0	0	0.0	0
chr10	35989588	0	0	0.0	0
chr10	35997577	0	0	0.0	0
chr10	36048742	0	0	0.0	0
chr10	36083334	0	0	0.0	0
chr10	36328961	0	0	0.0	0
chr10	36661052	0	0	0.0	0
chr10	36689313	0	0	0.0	0
chr10	36722087	0	0	0.0	0
chr10	36898211	0	0	0.0	0
chr10	37390507	0	0	0.0	0
chr10	37390675	0	0	0.0	0
chr10	37433849	0	0	0.0	0
chr10	37554069	0	0	0.0	0
chr10	37666378	0	0	0.0	0
chr10	37673688	0	0	0.0	0
chr10	37705381	0	0	0.0	0
chr10	37792023	0	0	0.0	0
chr10	37822120	0	0	0.0	0
chr10	37942990	0	0	0.0	0
chr10	37944241	0	0	0.0	0
chr10	37945580	0	0	0.0	0
chr10	38132140	0	0	0.0	0
chr10	38162377	0	0	0.0	0
chr10	38272892	0	0	0.0	0
chr10	38489085	0	0	0.0	0
chr10	38599080	0	0	0.0	0
chr10	38651685	0	0	0.0	0
chr10	38660029	0	0	0.0	0
chr10	38700881	0	0	0.0	0
chr10	38731589	0	0	0.0	0
chr10	38763642	0	0	0.0	0
chr10	38853481	0	0	0.0	0
chr10	38865836	0	0	0.0	0
chr10	38912520	1	10	0.2941	1
chr10	38920146	0	0	0.0	0
chr10	39103525	0	0	0.0	0
chr10	39175554	0	0	0.0	0
chr10	39176259	0	0	0.0	0
chr10	39210303	0	0	0.0	0
chr10	39211795	0	0	0.0	0
chr10	39213854	0	0	0.0	0
chr10	39327687	0	0	0.0	0
chr10	39331140	0	0	0.0	0
chr10	39418227	0	0	0.0	0
chr10	39461819	0	0	0.0	0
chr10	39517369	0	0	0.0	0
chr10	40003871	0	0	0.0	0
chr10	41766528	0	0	0.0	0
chr10	41805978	0	0	0.0	0
chr10	41912596	0	0	0.0	0
chr10	42263085	0	0	0.0	0
chr10	42299486	0	0	0.0	0
chr10	42309025	0	0	0.0	0
chr10	42728446	0	0	0.0	0
chr10	42757655	0	0	0.0	0
chr10	42862508	0	0	0.0	0
chr10	42892478	0	0	0.0	0
chr10	42971160	0	0	0.0	0
chr10	43036608	0	0	0.0	0
chr10	43036766	0	1	0.02	0
chr10	43059240	0	0	0.0	0
chr10	43066070	0	0	0.0	0
chr10	43071514	0	0	0.0	0
chr10	43109390	0	0	0.0	0
chr10	43113663	0	0	0.0	0
chr10	43122173	0	0	0.0	0
chr10	43136570	0	0	0.0	0
chr10	43201357	0	0	0.0	0
chr10	43214716	0	0	0.0	0
chr10	43237034	0	0	0.0	0
chr10	43355833	0	0	0.0	0
chr10	43372644	0	0	0.0	0
chr10	43702269	0	0	0.0	0
chr10	43749258	0	0	0.0	0
chr10	43788403	0	0	0.0	0
chr10	43870449	0	0	0.0	0
chr10	43889841	0	0	0.0	0
chr10	43969343	0	0	0.0	0
chr10	43970639	0	0	0.0	0
chr10	44064274	0	0	0.0	0
chr10	44106060	0	0	0.0	0
chr10	44284129	0	0	0.0	0
chr10	44352804	0	0	0.0	0
chr10	44559731	0	0	0.0	0
chr10	44761335	0	0	0.0	0
chr10	44822328	0	0	0.0	0
chr10	44833531	0	0	0.0	0
chr10	44926465	0	0	0.0	0
chr10	44961570	0	0	0.0	0
chr10	44982365	0	0	0.0	0
chr10	45024267	0	0	0.0	0
chr10	45112445	0	0	0.0	0
chr10	45232048	0	0	0.0	0
chr10	45342346	0	0	0.0	0
chr10	45359600	0	0	0.0	0
chr10	45424919	0	0	0.0	0
chr10	45475530	0	0	0.0	0
chr10	45522848	0	0	0.0	0
chr10	45532098	0	0	0.0	0
chr10	45557390	0	0	0.0	0
chr10	45605885	0	0	0.0	0
chr10	45813458	0	0	0.0	0
chr10	45992094	0	0	0.0	0
chr10	46047348	0	0	0.0	0
chr10	46055431	0	0	0.0	0
chr10	46091935	0	0	0.0	0
chr10	46145637	0	0	0.0	0
chr10	46266478	0	0	0.0	0
chr10	46271201	0	0	0.0	0
chr10	46321852	0	0	0.0	0
chr10	46498051	0	0	0.0	0
chr10	46544181	0	0	0.0	0
chr10	46568887	0	0	0.0	0
chr10	46639942	0	0	0.0	0
chr10	46698267	0	0	0.0	0
chr10	46852104	0	0	0.0	0
chr10	46886994	0	0	0.0	0
chr10	46953457	0	0	0.0	0
chr10	47075899	0	0	0.0	0
chr10	47134659	0	0	0.0	0
chr10	47141866	0	0	0.0	0
chr10	47409541	0	0	0.0	0
chr10	47449972	0	0	0.0	0
chr10	47642123	0	0	0.0	0
chr10	47701739	0	0	0.0	0
chr10	47772916	0	0	0.0	0
chr10	47886579	0	0	0.0	0
chr10	48098397	0	0	0.0	0
chr10	48164887	0	0	0.0	0
chr10	48234372	0	0	0.0	0
chr10	48245323	0	0	0.0	0
chr10	48331255	0	0	0.0	0
chr10	48334315	0	0	0.0	0
chr10	48515574	0	0	0.0	0
chr10	48550550	0	0	0.0	0
chr10	48605961	0	0	0.0	0
chr10	48639620	0	0	0.0	0
chr10	48686141	0	0	0.0	0
chr10	48738562	0	0	0.0	0
chr10	48766476	0	0	0.0	0
chr10	48833746	0	0	0.0	0
chr10	49010078	0	0	0.0	0
chr10	49059413	0	0	0.0	0
chr10	49062386	0	0	0.0	0
chr10	49145490	0	0	0.0	0
chr10	49172870	0	0	0.0	0
chr10	49227409	0	0	0.0	0
chr10	49268522	0	0	0.0	0
chr10	49270905	0	0	0.0	0
chr10	49301879	0	0	0.0	0
chr10	49336659	0	0	0.0	0
chr10	49365742	0	0	0.0	0
chr10	49417494	0	0	0.0	0
chr10	49428144	0	0	0.0	0
chr10	49571231	0	0	0.0	0
chr10	49652477	0	0	0.0	0
chr10	49746277	0	0	0.0	0
chr10	49768907	0	0	0.0	0
chr10	49810376	0	0	0.0	0
chr10	49968556	0	0	0.0	0
chr10	50185078	0	0	0.0	0
chr10	50222083	0	0	0.0	0
chr10	50421393	0	0	0.0	0
chr10	50427660	0	0	0.0	0
chr10	50536014	0	0	0.0	0
chr10	50541600	0	0	0.0	0
chr10	50569119	0	0	0.0	0
chr10	50605059	0	0	0.0	0
chr10	50703831	0	0	0.0	0
chr10	50756971	0	0	0.0	0
chr10	50852597	0	0	0.0	0
chr10	50968616	0	0	0.0	0
chr10	51019391	0	0	0.0	0
chr10	51124485	0	0	0.0	0
chr10	51154316	0	0	0.0	0
chr10	51405579	0	0	0.0	0
chr10	51427932	0	0	0.0	0
chr10	51482704	0	0	0.0	0
chr10	51717756	0	0	0.0	0
chr10	51735914	2	5	0.625	1
chr10	52320811	0	0	0.0	0
chr10	52348068	0	0	0.0	0
chr10	52421230	0	0	0.0	0
chr10	52591799	0	0	0.0	0
chr10	52735658	0	0	0.0	0
chr10	52770656	0	0	0.0	0
chr10	52786724	0	0	0.0	0
chr10	52818028	0	0	0.0	0
chr10	52890611	0	0	0.0	0
chr10	52894248	0	0	0.0	0
chr10	52951565	0	0	0.0	0
chr10	53331320	0	1	0.0175	0
chr10	53370938	0	0	0.0	0
chr10	53484774	0	0	0.0	0
chr10	53535229	0	0	0.0	0
chr10	53626998	0	0	0.0	0
chr10	53661207	0	0	0.0	0
chr10	53776463	0	0	0.0	0
chr10	53831267	0	0	0.0	0
chr10	53991180	0	0	0.0	0
chr10	54096262	0	0	0.0	0
chr10	54123571	0	0	0.0	0
chr10	54367520	0	0	0.0	0
chr10	54391764	0	0	0.0	0
chr10	54610279	0	0	0.0	0
chr10	54680547	0	0	0.0	0
chr10	54854440	0	0	0.0	0
chr10	54920653	0	0	0.0	0
chr10	55038651	0	1	0.0256	0
chr10	55257106	0	0	0.0	0
chr10	55372310	0	0	0.0	0
chr10	55400450	0	0	0.0	0
chr10	55589405	0	0	0.0	0
chr10	55759616	0	0	0.0	0
chr10	56010981	0	0	0.0	0
chr10	56438333	0	0	0.0	0
chr10	56456367	0	0	0.0	0
chr10	56456986	0	0	0.0	0
chr10	56525508	0	1	0.0227	0
chr10	56575493	0	0	0.0	0
chr10	56897486	0	0	0.0	0
chr10	56930857	0	0	0.0	0
chr10	57036883	0	0	0.0	0
chr10	57038560	0	0	0.0	0
chr10	57508578	0	0	0.0	0
chr10	57643992	0	0	0.0	0
chr10	57875053	0	0	0.0	0
chr10	57953493	0	0	0.0	0
chr10	57988991	0	0	0.0	0
chr10	58008121	0	0	0.0	0
chr10	58127015	0	0	0.0	0
chr10	58299723	0	0	0.0	0
chr10	58336083	0	0	0.0	0
chr10	58579265	0	0	0.0	0
chr10	58866473	0	0	0.0	0
chr10	58942516	0	0	0.0	0
chr10	58982991	0	0	0.0	0
chr10	59070345	0	0	0.0	0
chr10	59118889	0	0	0.0	0
chr10	59746594	0	0	0.0	0
chr10	59756882	0	0	0.0	0
chr10	59825349	0	0	0.0	0
chr10	59840868	0	0	0.0	0
chr10	59916268	0	0	0.0	0
chr10	59995659	0	0	0.0	0
chr10	60063547	0	0	0.0	0
chr10	60173726	0	0	0.0	0
chr10	60356159	0	0	0.0	0
chr10	60660768	0	0	0.0	0
chr10	60731942	0	0	0.0	0
chr10	61008190	0	0	0.0	0
chr10	61144503	0	0	0.0	0
chr10	61325567	1	26	0.4	1
chr10	61341660	0	0	0.0	0
chr10	61396247	0	0	0.0	0
chr10	61559440	0	0	0.0	0
chr10	61613254	0	0	0.0	0
chr10	61639147	0	0	0.0	0
chr10	61898784	0	0	0.0	0
chr10	61967604	0	0	0.0	0
chr10	62150124	0	0	0.0	0
chr10	62269633	0	0	0.0	0
chr10	62290613	0	0	0.0	0
chr10	62444364	0	0	0.0	0
chr10	62489850	0	0	0.0	0
chr10	62761175	0	0	0.0	0
chr10	63184942	0	0	0.0	0
chr10	63449837	0	0	0.0	0
chr10	63456691	0	0	0.0	0
chr10	63740136	0	0	0.0	0
chr10	63893068	0	0	0.0	0
chr10	63980721	0	0	0.0	0
chr10	63998125	0	0	0.0	0
chr10	64107478	0	0	0.0	0
chr10	64234028	0	0	0.0	0
chr10	64441650	0	0	0.0	0
chr10	64443695	0	0	0.0	0
chr10	64450758	0	0	0.0	0
chr10	64548857	0	0	0.0	0
chr10	64668580	0	0	0.0	0
chr10	64776621	0	0	0.0	0
chr10	64785922	0	0	0.0	0
chr10	64999002	0	0	0.0	0
chr10	65161493	0	0	0.0	0
chr10	65174024	0	0	0.0	0
chr10	65455938	0	0	0.0	0
chr10	65713648	0	0	0.0	0
chr10	65746593	0	0	0.0	0
chr10	65912761	0	0	0.0	0
chr10	66188844	0	1	0.0143	0
chr10	66536106	0	0	0.0	0
chr10	66565718	0	0	0.0	0
chr10	66582002	0	0	0.0	0
chr10	66670490	0	0	0.0	0
chr10	66679997	0	1	0.0133	0
chr10	66976979	0	0	0.0	0
chr10	67000907	0	0	0.0	0
chr10	67087781	0	0	0.0	0
chr10	67328557	0	0	0.0	0
chr10	67843245	0	0	0.0	0
chr10	67866383	0	0	0.0	0
chr10	67885916	1	24	0.48	1
chr10	68045642	0	0	0.0	0
chr10	68094818	0	0	0.0	0
chr10	68177271	0	0	0.0	0
chr10	68208011	0	0	0.0	0
chr10	68424672	0	0	0.0	0
chr10	68473566	0	0	0.0	0
chr10	68650793	0	0	0.0	0
chr10	68746471	0	0	0.0	0
chr10	68778302	0	0	0.0	0
chr10	68840236	0	0	0.0	0
chr10	68868069	0	0	0.0	0
chr10	68870806	0	0	0.0	0
chr10	68884827	0	0	0.0	0
chr10	69034598	0	0	0.0	0
chr10	69041720	0	0	0.0	0
chr10	69197070	0	0	0.0	0
chr10	69275025	0	0	0.0	0
chr10	69316151	0	0	0.0	0
chr10	69413885	0	0	0.0	0
chr10	69435028	0	0	0.0	0
chr10	69435539	0	0	0.0	0
chr10	69507928	0	0	0.0	0
chr10	69567053	0	0	0.0	0
chr10	69578271	0	0	0.0	0
chr10	69618832	0	0	0.0	0
chr10	69683368	0	0	0.0	0
chr10	69815479	0	0	0.0	0
chr10	69862038	0	0	0.0	0
chr10	69892879	0	0	0.0	0
chr10	69898269	0	0	0.0	0
chr10	69926052	0	0	0.0	0
chr10	69956632	0	0	0.0	0
chr10	70045466	0	0	0.0	0
chr10	70102065	0	0	0.0	0
chr10	70464861	0	0	0.0	0
chr10	70518493	0	0	0.0	0
chr10	70593834	0	0	0.0	0
chr10	70678896	0	0	0.0	0
chr10	70701388	0	0	0.0	0
chr10	70702416	0	0	0.0	0
chr10	70703906	0	0	0.0	0
chr10	70723723	0	0	0.0	0
chr10	70743982	0	0	0.0	0
chr10	70780643	0	0	0.0	0
chr10	70798213	0	0	0.0	0
chr10	70807185	0	0	0.0	0
chr10	70920984	0	0	0.0	0
chr10	70956511	0	0	0.0	0
chr10	70974051	0	0	0.0	0
chr10	71014272	0	0	0.0	0
chr10	71173241	0	0	0.0	0
chr10	71178196	0	0	0.0	0
chr10	71222984	0	0	0.0	0
chr10	71428925	0	0	0.0	0
chr10	71474109	0	0	0.0	0
chr10	71481594	0	0	0.0	0
chr10	71491129	0	0	0.0	0
chr10	71617322	0	0	0.0	0
chr10	71625168	0	0	0.0	0
chr10	71740210	0	0	0.0	0
chr10	71785988	0	0	0.0	0
chr10	71914673	0	0	0.0	0
chr10	71921042	0	0	0.0	0
chr10	71931651	0	0	0.0	0
chr10	71991226	0	0	0.0	0
chr10	72024186	0	0	0.0	0
chr10	72026226	0	0	0.0	0
chr10	72054955	0	0	0.0	0
chr10	72070848	0	0	0.0	0
chr10	72079842	0	0	0.0	0
chr10	72276584	0	0	0.0	0
chr10	72336555	0	0	0.0	0
chr10	72725219	0	0	0.0	0
chr10	72732640	0	0	0.0	0
chr10	72735481	0	0	0.0	0
chr10	72776142	0	1	0.0147	0
chr10	72806531	0	0	0.0	0
chr10	72847236	0	0	0.0	0
chr10	72990396	0	0	0.0	0
chr10	72990862	0	0	0.0	0
chr10	73022348	0	0	0.0	0
chr10	73319479	0	0	0.0	0
chr10	73324217	0	0	0.0	0
chr10	73575879	0	0	0.0	0
chr10	73865885	0	0	0.0	0
chr10	73937807	0	0	0.0	0
chr10	74347710	0	0	0.0	0
chr10	74497547	0	0	0.0	0
chr10	74649598	1	13	0.1646	1
chr10	74651136	0	0	0.0	0
chr10	74712801	0	0	0.0	0
chr10	74721568	0	0	0.0	0
chr10	74816189	0	0	0.0	0
chr10	75133044	0	0	0.0	0
chr10	75185900	0	0	0.0	0
chr10	75249367	0	0	0.0	0
chr10	75297073	0	0	0.0	0
chr10	75343553	0	0	0.0	0
chr10	75370119	0	0	0.0	0
chr10	75895687	0	0	0.0	0
chr10	75939239	0	0	0.0	0
chr10	75959383	0	0	0.0	0
chr10	76013343	0	0	0.0	0
chr10	76126529	0	0	0.0	0
chr10	76185183	0	0	0.0	0
chr10	76231467	0	0	0.0	0
chr10	76352993	0	0	0.0	0
chr10	76494531	0	0	0.0	0
chr10	76521841	0	0	0.0	0
chr10	76939762	0	0	0.0	0
chr10	76949384	0	0	0.0	0
chr10	76966276	0	0	0.0	0
chr10	76967157	0	0	0.0	0
chr10	77000228	0	0	0.0	0
chr10	77267287	0	0	0.0	0
chr10	77378957	0	0	0.0	0
chr10	77462785	0	0	0.0	0
chr10	77599630	0	0	0.0	0
chr10	77778710	0	0	0.0	0
chr10	78071624	0	0	0.0	0
chr10	78130090	0	0	0.0	0
chr10	78135487	0	0	0.0	0
chr10	78137280	0	0	0.0	0
chr10	78185549	0	0	0.0	0
chr10	78187649	0	0	0.0	0
chr10	78251034	0	0	0.0	0
chr10	78255244	0	0	0.0	0
chr10	78270085	0	0	0.0	0
chr10	78320266	0	0	0.0	0
chr10	78336205	0	0	0.0	0
chr10	78359532	0	0	0.0	0
chr10	78522112	0	0	0.0	0
chr10	78622605	0	0	0.0	0
chr10	78734121	0	0	0.0	0
chr10	78802756	0	0	0.0	0
chr10	78865718	0	0	0.0	0
chr10	78866421	0	0	0.0	0
chr10	78877891	0	0	0.0	0
chr10	78896592	0	0	0.0	0
chr10	78915609	0	0	0.0	0
chr10	78923707	0	0	0.0	0
chr10	79011847	0	0	0.0	0
chr10	79075225	0	0	0.0	0
chr10	79082015	0	0	0.0	0
chr10	79104385	0	0	0.0	0
chr10	79104721	0	0	0.0	0
chr10	79144342	0	0	0.0	0
chr10	79168193	0	0	0.0	0
chr10	79177613	0	0	0.0	0
chr10	79193193	0	0	0.0	0
chr10	79337970	0	0	0.0	0
chr10	79438907	0	0	0.0	0
chr10	79491424	0	0	0.0	0
chr10	79571684	0	0	0.0	0
chr10	79770144	0	0	0.0	0
chr10	79868829	0	0	0.0	0
chr10	80051276	0	0	0.0	0
chr10	80089680	0	1	0.0132	0
chr10	80161170	0	0	0.0	0
chr10	80315769	0	0	0.0	0
chr10	80357819	0	0	0.0	0
chr10	80369005	0	0	0.0	0
chr10	80417389	0	0	0.0	0
chr10	80469476	0	0	0.0	0
chr10	80599648	0	0	0.0	0
chr10	80802566	0	0	0.0	0
chr10	80816376	0	0	0.0	0
chr10	80841620	0	0	0.0	0
chr10	80988059	0	0	0.0	0
chr10	81026026	0	0	0.0	0
chr10	81205643	0	0	0.0	0
chr10	81279233	0	0	0.0	0
chr10	81287691	0	0	0.0	0
chr10	81417534	0	0	0.0	0
chr10	81612924	0	0	0.0	0
chr10	81831741	0	0	0.0	0
chr10	81843561	0	0	0.0	0
chr10	81898358	0	0	0.0	0
chr10	81937845	0	0	0.0	0
chr10	82247121	0	0	0.0	0
chr10	82393761	0	0	0.0	0
chr10	82394462	0	0	0.0	0
chr10	82468239	0	0	0.0	0
chr10	82477754	0	0	0.0	0
chr10	82610146	0	0	0.0	0
chr10	82724534	0	0	0.0	0
chr10	82833926	0	0	0.0	0
chr10	83074896	0	0	0.0	0
chr10	83660979	0	0	0.0	0
chr10	83752698	0	0	0.0	0
chr10	83834158	0	0	0.0	0
chr10	83861171	0	0	0.0	0
chr10	83879006	0	0	0.0	0
chr10	83915600	0	0	0.0	0
chr10	84034326	0	0	0.0	0
chr10	84146422	0	0	0.0	0
chr10	84295559	0	0	0.0	0
chr10	84299539	0	0	0.0	0
chr10	84393566	0	0	0.0	0
chr10	84408680	0	0	0.0	0
chr10	84415892	0	0	0.0	0
chr10	84510567	0	0	0.0	0
chr10	84584759	0	0	0.0	0
chr10	84815831	0	0	0.0	0
chr10	84885640	0	0	0.0	0
chr10	84918913	0	0	0.0	0
chr10	84925554	0	0	0.0	0
chr10	84997463	0	0	0.0	0
chr10	85101307	0	0	0.0	0
chr10	85120803	0	0	0.0	0
chr10	85136206	0	0	0.0	0
chr10	85149398	0	0	0.0	0
chr10	85222496	0	0	0.0	0
chr10	85385090	0	0	0.0	0
chr10	85585045	0	0	0.0	0
chr10	85777051	0	0	0.0	0
chr10	85867179	0	0	0.0	0
chr10	86020579	0	0	0.0	0
chr10	86058988	0	0	0.0	0
chr10	86349000	0	0	0.0	0
chr10	86847606	0	0	0.0	0
chr10	86882722	0	0	0.0	0
chr10	86884716	0	0	0.0	0
chr10	87017880	0	0	0.0	0
chr10	87292293	0	0	0.0	0
chr10	87445681	0	0	0.0	0
chr10	87530495	0	0	0.0	0
chr10	87548924	0	0	0.0	0
chr10	87557346	0	0	0.0	0
chr10	87566461	0	0	0.0	0
chr10	87623040	0	0	0.0	0
chr10	87848267	0	0	0.0	0
chr10	87887678	0	0	0.0	0
chr10	88097497	0	0	0.0	0
chr10	88270197	0	0	0.0	0
chr10	88303145	0	0	0.0	0
chr10	88312298	0	0	0.0	0
chr10	88326216	0	0	0.0	0
chr10	88329314	0	0	0.0	0
chr10	88397978	0	0	0.0	0
chr10	88616537	0	0	0.0	0
chr10	88617520	0	0	0.0	0
chr10	88647531	0	0	0.0	0
chr10	88744537	0	0	0.0	0
chr10	88937589	0	0	0.0	0
chr10	89134740	0	0	0.0	0
chr10	89154940	0	0	0.0	0
chr10	89207225	0	0	0.0	0
chr10	89341048	0	0	0.0	0
chr10	89352644	0	0	0.0	0
chr10	89555293	0	0	0.0	0
chr10	89556978	0	0	0.0	0
chr10	89690618	0	0	0.0	0
chr10	89815323	0	0	0.0	0
chr10	89941143	0	0	0.0	0
chr10	89951348	0	0	0.0	0
chr10	89951902	0	0	0.0	0
chr10	90163324	0	0	0.0	0
chr10	90306193	0	0	0.0	0
chr10	90403217	0	0	0.0	0
chr10	90563433	0	0	0.0	0
chr10	90685539	0	0	0.0	0
chr10	90738365	0	0	0.0	0
chr10	90924192	0	0	0.0	0
chr10	91081460	0	0	0.0	0
chr10	91167138	1	53	0.8154	1
chr10	91185245	0	0	0.0	0
chr10	91232814	0	0	0.0	0
chr10	91577057	0	0	0.0	0
chr10	91658186	0	0	0.0	0
chr10	91812555	0	0	0.0	0
chr10	91860970	0	0	0.0	0
chr10	92074583	0	0	0.0	0
chr10	92297620	0	1	0.0149	0
chr10	92378636	0	0	0.0	0
chr10	92417940	0	0	0.0	0
chr10	92774812	0	0	0.0	0
chr10	93065160	0	0	0.0	0
chr10	93225847	0	0	0.0	0
chr10	93446286	0	0	0.0	0
chr10	93494788	0	1	0.0217	0
chr10	93595511	0	0	0.0	0
chr10	93664252	0	0	0.0	0
chr10	93706810	0	0	0.0	0
chr10	94015593	0	0	0.0	0
chr10	94097983	0	0	0.0	0
chr10	94128843	0	0	0.0	0
chr10	94139713	0	0	0.0	0
chr10	94179767	0	0	0.0	0
chr10	94459502	0	0	0.0	0
chr10	94482199	0	0	0.0	0
chr10	94574305	0	0	0.0	0
chr10	94668567	0	0	0.0	0
chr10	94693352	0	0	0.0	0
chr10	94743883	0	0	0.0	0
chr10	94783300	0	0	0.0	0
chr10	95057945	0	0	0.0	0
chr10	95093316	0	0	0.0	0
chr10	95096430	0	0	0.0	0
chr10	95168845	0	0	0.0	0
chr10	95204932	0	0	0.0	0
chr10	95310860	0	0	0.0	0
chr10	95327198	0	0	0.0	0
chr10	95445083	3	35	0.4861	1
chr10	95461335	0	0	0.0	0
chr10	95515843	0	0	0.0	0
chr10	95569230	0	0	0.0	0
chr10	95745918	0	0	0.0	0
chr10	95925895	0	0	0.0	0
chr10	96075308	0	0	0.0	0
chr10	96174868	0	0	0.0	0
chr10	96373894	0	0	0.0	0
chr10	96463191	0	0	0.0	0
chr10	96632476	0	0	0.0	0
chr10	96645410	0	0	0.0	0
chr10	96672119	0	0	0.0	0
chr10	96679285	0	0	0.0	0
chr10	96765560	0	0	0.0	0
chr10	96859939	0	0	0.0	0
chr10	97022235	0	0	0.0	0
chr10	97027045	0	0	0.0	0
chr10	97032757	1	32	0.3765	1
chr10	97120908	0	0	0.0	0
chr10	97311799	0	0	0.0	0
chr10	97419783	0	0	0.0	0
chr10	97811434	0	0	0.0	0
chr10	97834619	0	0	0.0	0
chr10	97893368	0	0	0.0	0
chr10	98050495	0	0	0.0	0
chr10	98109241	0	0	0.0	0
chr10	98301538	0	0	0.0	0
chr10	98421624	0	0	0.0	0
chr10	98528258	0	0	0.0	0
chr10	98605941	0	0	0.0	0
chr10	98815549	0	0	0.0	0
chr10	98966546	0	0	0.0	0
chr10	99068182	0	0	0.0	0
chr10	99099873	0	0	0.0	0
chr10	99133034	0	0	0.0	0
chr10	99196103	0	0	0.0	0
chr10	99265607	0	0	0.0	0
chr10	99326899	0	0	0.0	0
chr10	99330880	0	0	0.0	0
chr10	99385500	0	0	0.0	0
chr10	99569114	0	0	0.0	0
chr10	99599493	0	0	0.0	0
chr10	99699349	0	0	0.0	0
chr10	99975972	0	0	0.0	0
chr10	100151852	0	0	0.0	0
chr10	100197405	0	0	0.0	0
chr10	100603439	0	0	0.0	0
chr10	100701211	0	0	0.0	0
chr10	100709848	0	0	0.0	0
chr10	100913701	0	0	0.0	0
chr10	100970019	0	0	0.0	0
chr10	100999666	0	0	0.0	0
chr10	101017001	0	0	0.0	0
chr10	101052038	0	0	0.0	0
chr10	101533373	0	0	0.0	0
chr10	101582121	0	0	0.0	0
chr10	101860632	0	0	0.0	0
chr10	101972037	0	0	0.0	0
chr10	102100912	0	0	0.0	0
chr10	102124907	0	0	0.0	0
chr10	102128706	0	0	0.0	0
chr10	102229898	0	0	0.0	0
chr10	102286806	0	0	0.0	0
chr10	102398197	0	0	0.0	0
chr10	102495854	0	0	0.0	0
chr10	102534611	0	0	0.0	0
chr10	102768479	0	0	0.0	0
chr10	102793658	0	0	0.0	0
chr10	102919985	0	0	0.0	0
chr10	103104423	0	0	0.0	0
chr10	103397817	0	0	0.0	0
chr10	103433529	0	0	0.0	0
chr10	103445416	0	0	0.0	0
chr10	103568134	0	0	0.0	0
chr10	103654488	0	0	0.0	0
chr10	103659189	0	0	0.0	0
chr10	103669281	0	0	0.0	0
chr10	103728093	0	0	0.0	0
chr10	103739144	0	0	0.0	0
chr10	103791098	0	0	0.0	0
chr10	103925795	0	0	0.0	0
chr10	104070190	0	0	0.0	0
chr10	104105283	0	0	0.0	0
chr10	104219620	0	0	0.0	0
chr10	104323570	0	0	0.0	0
chr10	104348641	0	1	0.0135	0
chr10	104434142	0	0	0.0	0
chr10	104542928	0	0	0.0	0
chr10	104655799	0	0	0.0	0
chr10	104677809	0	0	0.0	0
chr10	104681311	3	64	0.881	1
chr10	104778220	0	0	0.0	0
chr10	104791024	0	0	0.0	0
chr10	104871084	0	0	0.0	0
chr10	104876643	0	0	0.0	0
chr10	104971895	0	0	0.0	0
chr10	105002387	0	0	0.0	0
chr10	105047899	0	0	0.0	0
chr10	105073397	0	0	0.0	0
chr10	105090921	0	0	0.0	0
chr10	105364137	0	0	0.0	0
chr10	105367760	0	0	0.0	0
chr10	105402806	0	0	0.0	0
chr10	105511450	0	0	0.0	0
chr10	105680308	0	0	0.0	0
chr10	105775076	0	0	0.0	0
chr10	105850187	0	0	0.0	0
chr10	105954598	0	1	0.0154	0
chr10	106207196	0	0	0.0	0
chr10	106380929	0	0	0.0	0
chr10	106494654	0	0	0.0	0
chr10	106951437	0	0	0.0	0
chr10	107082449	0	1	0.0156	0
chr10	107190350	0	0	0.0	0
chr10	107336886	0	0	0.0	0
chr10	107340655	0	0	0.0	0
chr10	107385309	0	0	0.0	0
chr10	107432050	0	0	0.0	0
chr10	107535768	0	0	0.0	0
chr10	107667735	0	0	0.0	0
chr10	107698662	0	0	0.0	0
chr10	107737712	0	0	0.0	0
chr10	107792345	0	0	0.0	0
chr10	107816880	0	0	0.0	0
chr10	107828914	0	0	0.0	0
chr10	107852115	0	0	0.0	0
